	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
grain_article176.txt	1.875278464046229	-0.7149073325072958	0.27311266109065147	-2.4723878678843074	0.3886869748817093	0.2440502441665068	0.172193148126799	-0.4537585944547714	-0.7100246492048041	0.46964977266985153	-0.9303760536686138	-1.0753821738645235	-0.8238441192210967	-0.2784256139189089	0.7534331560887807	0.06813332018705924	-0.10846245946260545	-0.6409011853083367	-1.170982125041722	-0.19430844540298886	0.41832355614632094	-0.8989018054056094	0.7121955021292738	0.6063073773142058	-0.7387982193762329	-0.05713037959673583	-0.29074715671823437	0.23554002356947745	0.27096265520445073	-0.09168357768017357	0.9487113862842922	-0.027118354161875267	-0.524781520760911	-0.09984533583205339	0.6390387706351399	-0.37445332073277837	-0.2731282344304941	0.1431819104138158	0.4455472537913694	-0.08548003195770051	0.2086736383947694	0.6197136981476382	0.17021068346408194	-0.00721513829283554	0.0006316154929232563	0.36969923277639566	0.405457325836086	0.4321422018559884	0.08079760269995664	0.5209477120657363	0.1457892829375899	0.10159202430643655	-0.4192428122325575	-0.570548558319273	-0.3392155622917934	-0.2259023649073028	-0.5991172829478576	-0.16887971595146767	-0.4881206370309028	-0.2664703042108537	0.17747585839200827	-0.11446175463747446	-0.23664571962311418	-0.19763450110975825	-0.2198138125167223	0.3024729183964682	-0.27002661356505664	0.2279909996014821	-0.0793373256130943	-0.4181860042396878	-0.34002093424183	0.3093241936420695	-0.125196546687608	-0.0961993742772041	0.2592557124892477	-0.12654944134962795	-0.18945028590942484	-0.8900120508105369	0.3416046629062104	0.5816469074486349	-0.17623815952978303	0.01373733656118715	-0.03725707675616719	0.05547623486972832	0.18852652744440657	-0.07906950804330883	-0.2173329016926061	-0.35233308341736214	0.17421794197452473	-0.2172868330702654	-0.4232515395457248	0.08263774570900838	0.08122100667657085	-0.04088803458728163	0.10228884106080137	0.015430908268203487	0.013696950658739493	-0.41967577576903425	-0.29015697456550243	-0.40943249355261235
grain_article286.txt	0.9476775557440934	-0.3168507534372157	0.530333233097983	-1.3555447187367573	0.46388038768948664	-0.4995126270872285	-1.0206301945402207	-0.05236872570268189	-0.37911002134186905	-0.1464243414227443	-0.8501006296041608	-0.4332669585235293	-0.2664448456059523	-0.08702560495633563	-0.01883122450583437	-0.12585527867849317	-0.4192660104887837	-0.4150146837308863	-0.3580595823087348	-0.12260009053168826	0.05648033986855962	-0.2397263465199333	0.14664310597214497	0.17407402746268757	-0.19762410959684393	-0.21678856002055713	0.06477081287210147	-0.04213949408345545	-0.06974957178334958	0.018148718322576904	-0.14356851815043617	0.3620819992700946	-0.12037198743667259	0.16975343026530365	-0.20983792182144695	-0.27762354386045207	0.19381885723850414	0.0780381125130225	-0.07671806894633013	0.07130862009947903	-0.1385887192699466	0.01721819401616075	-0.09356314770487695	-0.1706779614184381	-0.00740185117185803	-0.22410158985532358	-0.0152682792666734	0.022066955175729885	-0.0930162972652016	-0.07296070100423699	-0.08035325326485858	-0.14012298986449498	0.17667273065587316	-0.18066738603766175	-0.16138923096600805	-0.12493621237262638	-0.05757104302832616	-0.14874064652859567	0.13657898995779505	0.4453157621422366	0.03339892421200766	0.08064659646506836	-0.09469114935947223	-0.045508256771135486	-0.11088654110217613	0.273072478634392	-0.02814138940454219	0.0930461189573075	-0.01823060145157145	-0.05920163907773416	-0.1279195090420305	0.13830602285248828	-0.16191358232948141	0.017460582670715447	-0.21550889848676663	-0.22314860077197624	-0.028801054090319543	0.16425711319652017	0.06761721962478859	0.004866433344401625	-0.13209145596016333	-0.10974199488326884	-0.07769938262747679	0.2609053032076525	0.029754039489018645	0.033285315903283895	0.10782976844008407	0.28693685350590653	-0.028593969031308182	0.025172293899772158	-0.32961477683104046	-0.08088331966719443	-0.20389149722630875	-0.07387843318991996	-0.13643444318301848	-0.00013132195648198007	-0.03469468152381798	0.14218083256666642	0.06700974617310072	-0.06340939597784949
grain_article546.txt	4.875167297332053	-1.9317995900778613	1.2407265868487165	-5.548638976251642	2.8145089363413014	0.3756079589816862	-1.4821158741582197	0.1762929235057383	-1.6709746319581051	2.898221629882018	-2.673032662073669	-1.8886770739904721	-1.675086847172062	1.5592024500826847	1.9569351532383035	-1.6999041722440198	2.2778973919153933	-0.5061298461877486	-0.5313967884806399	0.6745810114576012	0.10517390165096901	1.3793022936288009	-0.13641173830385617	-0.2510501884098317	0.16273597792627342	0.5543371725455193	1.435857331687489	0.5547580076883721	-0.5737464298533129	-0.021570586959647992	-0.3046841208233399	-0.09416347986881206	1.0110314499377395	0.3699465355769216	-0.2958430789262353	1.2933574667836458	0.8583378067337906	0.35524779267718853	-1.2074290389280495	0.42215876072923075	-1.064987996155308	0.3541057045726502	0.012872736947221367	-0.31168879122827287	0.10618133133082426	0.36374238645325646	0.2700501783843153	-1.267235813380554	0.9017007032276817	0.06022804090695722	0.7192507831478734	-1.4743040778951568	0.46464005037911815	0.456705425761414	-0.9467848249161999	0.7572820678491159	0.5081483204939475	0.6987594039230615	-0.678274152471114	-0.3969390862064205	0.6268412161246467	0.05005082682904892	-0.882937698045236	0.6667147127029822	0.162955353291745	-0.28143887115976407	0.41245808368513837	-0.9195545647138913	-0.6673095453981892	-0.14542299235224163	0.5017519163445878	-1.234874928440653	0.4487051037969944	-0.18090136281490787	0.2595219528760192	0.2987583307976641	0.15487080782208637	-0.009346319236605706	0.2026908158727494	-0.7853501070270945	-0.3448943932756125	-0.9017873021386398	0.627091974673812	-0.5094984963044529	0.5224728548032326	0.6116596041133323	0.7170946913276826	0.43854230037651554	-0.2726818010636886	0.27760924521039826	-0.3510467884947196	-0.7146736633574029	-0.5863676756138315	-0.4990670827855577	-0.2423352101988641	0.5002477922001953	-0.36023389230182806	-0.15206268405189266	1.031791870282622	-0.23170808557537986
grain_article342.txt	0.960980653726879	-0.4203386710859036	0.4295097062645181	-0.9769685155935149	0.44554625799912473	-0.20135127988318596	-0.8494473552443454	0.03412323602583133	0.04637697911198235	-0.7028502044979784	0.07667530622938075	0.03939539758523503	0.20083107299932715	-0.22828781505956056	0.04309184832732902	0.2875368419321066	-0.16147970553306684	0.3335778362211996	0.46557895144029016	-0.2678254056348008	0.10012706510190565	-0.13343956220157924	-0.3484375230066265	0.14266822312568073	-0.6636161307112981	-0.36208696779290117	-0.0908917601795944	-0.3641273771482687	-0.2783106320840554	0.39034712337772254	0.33625872729804024	0.44281628539084594	-0.22408536216986086	0.20083321888237043	-0.7782944254803968	-0.46502354377582755	0.3613028446079449	0.7818792579853405	-0.5675958773180166	-0.6152613609414673	0.2892092734919952	0.36486698088344677	-0.08532283005519498	-0.00730466058201918	0.21692267118115977	-0.6773698871543999	0.17756176386846761	0.09581383560158979	-0.5944941458132508	0.055859105369660114	0.13604430018807187	-0.22204734110273783	0.36481775146853745	-0.38603839923440736	0.051980703468801126	0.19918672851053945	0.38203184808967794	-0.04812856957486048	0.29649115952733796	0.25679457178840737	-0.11700497106326414	-0.13519749109484178	0.034809495404393154	-0.1820650157444722	0.1125805216097219	-0.10698132883817686	-0.2094817669973582	0.399183192666808	-0.10106727061991097	0.04676491393542316	-0.129856896828587	-0.03390572043397215	-0.33083139320622906	0.06203912091307447	0.14002586928440147	0.16447437975057552	-0.2795398734062302	0.37726204926940865	0.05700552750267153	-0.05341739429519669	0.008664976043357503	-0.05662523208672951	-0.4447632714770752	0.4113593355519298	-0.010371507115486171	0.07888322155734342	0.11139266179653223	-0.03959277790712264	-0.010826419682932463	0.04252610372865608	-0.0427306620457867	-0.03251588066261503	-0.045610462184280096	0.0678472592044573	-0.23263853873351392	0.24294918353337	0.1279049132912385	-0.36599705782660613	-0.16058502710119416	0.4365315850305368
grain_article294.txt	1.1881070923316408	-0.5671938064403164	0.4375472661352335	-1.6297811982245343	0.14579495635093925	0.3136433163677055	-0.04417479348778304	-0.10535243887449938	0.3816484323140647	-0.2466201192656048	0.5308434501673016	1.096497191899852	1.0840103972966715	1.1435888681663224	2.0152103732661844	0.8026563879766796	1.6020669127616438	3.2656289134978196	-0.15380234910715598	0.08629453341383417	0.28760201577179123	0.051576533235351454	-0.4381185647869758	0.062332353721015546	-1.0700366894436466	0.6585232842889434	-0.9326488726666623	-0.6745535661495321	-0.5191348559258769	0.37114230395249315	-0.316538191545829	1.0330154735653112	-0.3251245242703334	-0.6960848643749347	-0.09880258054839	-1.2624766439800004	-0.062386549813466585	0.3793349307647534	0.6252275035335001	-0.4896922459528125	0.2592480031492322	0.46480351089501437	-0.14916935118610508	0.3062357083427773	-0.3142117764349019	-0.3407578386529993	0.4438252917373084	-1.2772491966210369	-0.2529862790889309	-0.34536959829285135	-0.6487854249484291	-0.638907168405563	0.9740371547321529	0.3586173998531038	-0.16711371546047515	0.029976445541978432	-0.08943967803582821	-0.5653482790230745	-0.06752264412849665	0.15910243326857912	0.2695114329333986	-0.20878454319557374	-0.8754488423373736	-0.5038536985258938	-0.16746717682805845	-0.8644923909742696	-0.299734142307596	0.17245629870275828	-0.3895302097962756	0.4472614665782423	-0.11415005719450969	0.9447733484021735	-0.677845845592028	-0.05038785653254793	0.5503671364961659	-0.596503643461084	0.2561363786304929	-0.2517265768472031	1.109945434950038	-0.42245523123726214	-1.0842143126485548	-0.2356516607459104	0.23169317748685725	0.35940158889899915	-0.17372832586567272	0.8561202303351138	0.15219525766342912	-1.0135995297432925	0.48558738168369436	-0.9377070613414158	-0.10967193996887632	-0.17844068559135853	0.6396606803755347	-0.055304680130042014	0.8697420864735648	-0.21059891424480706	0.4402129382077212	0.8074429249292805	0.5641195981670797	-0.15226767641462774
grain_article040.txt	3.414531862528718	-0.28072655918388006	4.99275223660947	2.2673056511270864	2.250085218981961	12.86056498576947	-3.343618342414992	0.6617312205713968	9.1642141537921	-1.8476785417378794	-4.475197948300953	0.8270944911102249	-0.9431328592040766	-1.5803120110247637	1.4480840345489052	-0.16804749597987922	-2.8899771493845847	0.4566137721054734	-1.1180316529855683	-1.2407780718783186	-1.607743876565181	-0.10449438564359605	-1.7859492848510472	-0.12323097296550575	1.2101802315201116	1.1837034758731146	-0.6418761397133493	-0.30282819988831006	2.4298864929753603	-1.1019375984010518	0.34145022559618643	0.6640785867021007	0.5136511450166162	1.099930234025721	2.0358723629653412	-0.4185020615854667	1.2136976158233346	-1.39337565046714	-0.1839934995392128	0.44306222830035435	-1.3780613375546398	-0.31296304176928	1.6860334279503824	-0.9743199175422285	0.15983770517104454	1.6903775431480474	0.24566313058054232	0.9820582945575007	1.435549284845196	1.403631293614448	0.7227859569904874	-0.6863117961243118	-0.670322429896609	-0.2700570617662398	-0.07239539152442284	0.19130500787476928	0.3839367857338018	-1.0771622326253216	0.5551021606558143	-0.2527067167581023	0.5530277202331582	0.47974556474259944	0.25976118614400706	0.965158331196485	-0.967575759023426	0.3082271683911559	-0.8275841097022205	-1.4164670659511045	-1.4984391629764509	-0.9785986956141958	0.13917704370848374	1.0428878043585181	-1.6066040045471535	-0.9604731279007686	-1.1889484932013235	-0.49850417006297204	0.3995987243123532	-0.8711960453359313	-0.5060951697713767	0.10248245140797206	-0.1458473410137978	-0.45790954006581525	-1.1783493015733812	-0.5015261509489226	-0.05683633956718064	-0.9803017947436661	-1.085795184266838	1.1440334618121888	0.17815167472042764	0.008091196493177508	0.10388604184723896	0.41077905786875696	-0.5519188601046289	1.0709457926046115	-1.1832752452041848	0.07903244729627004	-0.49014230075742854	-1.6704697670495006	-0.6399155736297005	-0.4064034364717247
grain_article061.txt	0.19052862834717782	-0.08483892964945565	0.24344640665119113	-0.402684920590365	0.07783085193798388	0.08287360876711204	-0.07580700086468997	0.008675929409359394	0.18014716827348157	-0.015256301161237244	0.20945522091707408	0.30893008079960843	0.21579550933277392	0.42167458811855163	0.6205524611102156	0.14908589253557344	0.5992424270999468	1.1369144800898248	-0.06254082359526876	-0.0861072621232383	0.2543297541472845	0.01790755580690653	-0.15712754298570028	0.03770982857404406	-0.2608174210624313	0.148233777749998	-0.2498901672089245	-0.2672133747878081	-0.06958031962769161	0.11855344414686919	-0.18173301299015235	0.39713098223114157	-0.12583490677609505	-0.19060037943257477	-0.0016623438995201022	-0.42673759817514134	-0.031148733194449798	-0.12586753496086353	0.2103992724689678	-0.2854558801723199	0.14732154246815035	0.17509318801730578	-0.20321380669061342	0.1261908330112062	0.0028154485616032616	-0.031122147585550704	-0.3185844063984848	-0.36552164818357047	-0.008628444804648043	0.07871538419033393	-0.0514426719312569	-0.3321255070624158	0.3213201920599553	0.1269935308150783	0.006267044413188329	-0.05924865388992656	0.005071746328552432	-0.10425590917999927	0.08362483872720101	-0.18716854848294928	0.2426956147622599	-0.1089339973832908	-0.15925963064759133	-0.1942562546551874	-0.2084400168108735	-0.43554272141284983	-0.09121497997264452	0.06150764658969967	-0.13985490045598503	0.20980696021185077	0.06563611210002203	0.2609120209114402	-0.05941556947579084	-0.16131886466143688	0.33232100401132236	-0.008101582893244981	-0.03251958170339672	0.20546250884378983	0.33482043659153715	-0.16979852585726302	-0.18523474712309415	0.05482073005930314	-0.007035819440186376	0.15871901626799814	-0.09227303174472758	0.250804210550146	0.23242217280198632	-0.2321094535219606	0.17832553231842363	-0.30892614695147275	0.1303890376853445	-0.027554976497269297	0.276876535404781	0.030550087672707005	0.4398727649972082	-0.029044623979891885	0.030792083179535808	0.30577735345512874	0.27844870860029597	-0.24184672785015326
grain_article285.txt	1.7439096129879748	-0.6921378392986784	0.7873905166613013	-1.7401958281130006	0.37688167667441475	-0.19546235708975104	-0.7580779313864519	-0.11929834217248689	0.14309003731198713	-1.5133293541838708	1.4634271974888005	-0.08106470295952654	-0.28728641226625773	-1.5567777439261903	-0.8247686370837597	0.031222943018483332	0.4064039783775928	-0.4085716065094676	-0.037828857875562026	0.43129674443200733	-0.021970976421256828	0.23115138989339373	0.20330014370295738	0.06205759458484304	-0.2561506064694393	-0.15116292787800156	-0.23213439621515092	0.05755677889097096	0.3634717648139101	0.22909897689696213	-0.5977032848886545	0.2082094848318042	0.8344978670713168	0.44096536413358095	-0.7451089938130512	0.04481519601885538	-0.14466802969562642	0.25600284460237216	0.23315574863570768	0.46031444382988074	-0.20670374483122683	-0.4687128006509485	-0.08077515038001774	-0.3692654665408688	-0.014365745941835975	-0.5038837691182355	-0.00698392887037603	-0.10647879610666355	-0.10843817526761806	-0.4537954911775343	-0.018422385792710445	0.14141947473201566	0.13717240488858806	-0.2081498865827889	-0.21627854809412958	-0.05429253013536649	0.07674216029236337	-0.41265660037028135	0.5586190728185708	0.3926598614089779	-0.07776043931933732	0.16233872638108232	-0.13363599148143343	-0.13698361322956437	-0.11755158486936465	0.22909015319413084	-0.2545271046480222	0.0014293572692439653	0.09918292567106513	0.15003365708022637	0.0018059452443812895	0.11236751883082366	-0.2511124051991533	0.08101836130934076	-0.2148192291609541	-0.276580212317146	0.11155728445185072	0.08171358345690775	-0.19335327221561668	0.006409862079157135	0.028609451008431923	-0.16997757471185912	-0.0830494928590797	0.09409139079141021	0.15654783365500136	-0.3191364742549861	0.06601688116273176	0.1075163742530648	0.07947515464336803	-0.07425987226593196	-0.3206895038002434	-0.021454293272130696	-0.2777359828591719	0.15215866124464086	0.3705936215015091	0.3997856776756126	-0.027486147329252846	0.21692075319430307	-0.11100423056331107	0.31430828709314623
grain_article171.txt	13.528084770212766	-6.304256368014391	6.838809977471799	-2.0933761833751263	0.7539149339859769	0.26018755164655233	4.131973723942028	-5.045145323431639	-0.570765918763273	2.227745038348465	-0.026191124844525616	-0.6416397939620553	1.0429559458233426	1.6075380147115526	-1.31919429100081	1.8568259808414083	-3.9789254430294547	-0.5691372117556109	1.2305637026452503	-0.6796395773031392	0.15134761829125395	-2.9251262511457816	3.271895762313584	-0.5161251647225326	-0.6977536356442907	-1.6431175435285703	1.9900636796913642	1.5408614622490284	0.9673148469091469	-1.0806977015123522	-0.6108506564791526	-1.9023531407659442	2.1669536861293968	-0.8623633221969992	0.20285781034012004	1.8646236517652413	0.6711974379879194	2.0462004306746446	1.3757180437699155	-1.488251874209628	0.3914783730007015	-1.31873523438481	-0.6780266611780659	0.5632027344628058	2.0460579857841235	0.4407891413958405	-1.6669917691100633	-0.7074820441190024	-0.16745230650343673	-2.2677667775608423	0.13718398527765407	1.3136314849359387	-1.8323001404649166	-0.2790793158633387	-1.3463988238603173	0.3580690954343048	3.545079562909896	-0.342394342616502	2.106002121520057	0.05329319051427273	0.6591021186593267	0.6504615024386174	0.630422669392183	0.5255817770172501	-0.21430017621166353	-0.9513501603939085	3.912703916328714	0.7604387934093318	1.3698462808013552	2.703054749746529	-1.0212089712484262	-0.7187346441453845	0.17806903575075794	-2.0138029631731778	-1.392056474054107	0.2344425710193009	-1.1522689390492415	-0.10470795079287086	1.5309238001457872	0.18459196155683152	0.014276304030270833	2.753526682691629	0.32790755715174796	-1.8984855916788612	1.188068574691993	-1.1222517921686461	1.9234637113711512	-0.36126924565926527	1.9640615291493098	2.4005946495350803	0.5554312181726216	-2.2136832461382965	1.0650506552298022	-0.26462811423402793	-0.3405109749809879	-1.052746025499637	3.696361339502748	1.5751380433430655	-0.2949604589868058	-1.3191027930327974
grain_article442.txt	3.434135591361073	-1.4098636441933432	1.2786162173765068	-2.377109805046412	0.5659043240936565	3.1378396242396405	1.9782989089277905	0.2693962344509907	-0.7977863845418183	-0.18152920385552718	3.2080210401003715	-1.0336511400489048	-0.15500191261803997	-1.5241456486837086	-0.5304854122412459	1.1146259328344978	3.323635874349732	-1.0864447482904047	-1.6940072891232338	1.188266567509476	1.1152177341400074	-0.966051201787367	0.11439887974807782	1.5002578728043272	-2.672901201668247	-0.5315985590260376	-1.3356754063508942	-0.46493006984823904	-1.715312442623261	0.5872898844189173	1.7629171174908689	0.7338699321820509	-1.2062860440052323	-1.7313471203305288	0.791683568907601	-0.7081517837689575	0.7131172964003233	0.7635052827542994	0.4111022895794147	-0.09848795124920144	0.37755529856239395	1.8397028632926176	0.9057844274546442	0.6979469898490749	-1.9607530014831003	0.296866888918228	-0.0815804758424247	0.6719053644136598	-0.5211320236633957	0.6331068965541345	-0.49196266712608316	0.6162279799783066	-1.1578134055374958	-0.1765791895759959	1.3706034966791956	1.1203632579195562	0.1857253891162467	0.09382091775100494	-0.7241752995874023	-0.11524700370972879	-0.22696002108213284	-0.6273493739547977	-0.9515393012190996	0.11570699415214879	0.34774393507343787	-0.791480082702673	-0.4691986705252244	-0.17534802127300728	0.41340415901239835	-1.2284558976012343	0.3928018051562173	-1.178962047603322	0.1378857205660984	-0.4519726570894639	-0.7601893007604006	-0.21200996094376062	0.28900244909289974	-0.2606973160070733	0.11912603387707318	-0.8314854683750968	-0.9421625875556224	-0.42885022290036023	-0.5643434770874123	-0.18286813563744309	-1.059372463269696	0.15560098308183062	0.4093213698320123	0.6960477778694085	-0.6900981033197597	0.12475156632083013	0.5256696753229838	-0.2392496700473916	-0.23236215456272916	-0.8210915725580297	0.3003763964734736	0.08251719235947667	0.14679934915017018	-0.7063091648549727	0.016381974430779198	0.44591727858515484
